"simulationID","time","B._vulgatus","B._uniformis","B._fragilis_spp","B._thetaiotaomicron","B._hansenii","C._ramosum","L._gasseri","E._rectale","B._crossotus","H._parainfluenzae","P._copri","P._melaninogenica","B._adolescentis","E._lenta","F._nucleatum_subsp._nucleatum","C._bolteae","B._longum_subsp._longum","F._nucleatum_subsp._animalis","C._perfringens_S107","D._piger","C._saccharolyticum","S._salivarius","A._odontolyticus","E._siraeum","L._paracasei","B._animalis_subsp._lactis_spp","R._gnavus","C._comes","E._coli_spp","C._difficile","L._lactis","L._plantarum","S._typhimurium_spp","V._cholerae_spp","Count_survivors","Fraction_survivors_correctly_predicted"
1237,432,4.88495188428255e-09,1.55334143239156e-12,1.96163902017778e-15,5.60253890675462e-15,0.215702445908626,3.64896657965241e-16,2.05037986319795e-17,4.68993635762682e-15,6.84355087903114e-16,1.33384160421568e-15,9.87877084103887e-15,2.2031523465969e-16,0.000100929381229979,3.18032603490176e-17,3.59985165910292e-16,4.96439401280842e-16,2.83091582987954e-17,3.77084402666063e-16,0.000352620424650596,0,7.55243879595195e-17,0.767601494211155,6.78988783926507e-17,1.46366963727119e-16,2.64321175889583e-17,6.53825810747561e-16,6.85073577295328e-17,2.00057606076396e-14,0.00256330254618771,0.000266765050777774,0.0134124242822802,2.59421267283795e-18,1.33083959743215e-08,1.44934070534526e-13,0,0
1238,432,1.00597239443817e-06,6.85371303688982e-13,5.40040598410447e-16,1.2311484975033e-15,0.0100110049610814,7.23997047878662e-17,9.63406030526338e-18,2.03672737388724e-15,1.7406975061969e-16,2.5037823462582e-16,8.0235713908028e-15,5.58970469494263e-17,6.56652610739616e-09,4.38902080766024e-18,1.06611486118102e-16,1.42148070722929e-16,7.8184410110211e-18,9.17783667850136e-17,0.319907042618893,0,1.89647448730095e-17,0.298319245166856,4.61533900413976e-18,3.9944779407134e-17,1.4516360487755e-18,5.92151224888382e-17,1.14004321577964e-17,3.1028811037699e-16,0.371761153481632,5.41217681293589e-07,9.38357751524027e-14,4.1579097731686e-18,1.16462627264113e-11,2.49682901086038e-12,0,0
1239,432,5.36991000488453e-08,1.94985641804606e-12,3.07517824255668e-16,1.65297049036353e-15,0.0767011984460376,4.49130569618212e-17,6.84920453828026e-18,1.15706999130486e-15,1.04611289452984e-16,1.9683190762137e-16,1.52695648252604e-14,4.09365282851807e-17,0.000174378650353117,3.01200452935459e-18,6.84937847753796e-17,1.0106706422632e-16,4.85079299613829e-18,7.02622552277155e-17,0.596573009567233,0,1.40526448452251e-17,0.283228489827964,8.45632295414226e-18,2.88570426191943e-17,2.83127799424901e-18,7.62365345880499e-17,6.21938398635548e-18,1.21939516149605e-14,0.0430362742588125,0.000286300900187396,3.60306431069663e-16,5.56783246437139e-18,2.94648157080576e-07,1.72772766899504e-13,0,0
1240,432,8.46109508164013e-08,8.91896669405169e-12,3.23503015530641e-16,1.14749693159847e-15,0.00624924112463956,4.04070053920542e-17,3.95295549021213e-18,1.18191596464045e-15,9.25490842372268e-17,1.82113536436296e-16,6.67584352502878e-15,3.26115276000367e-17,0.290749557723561,1.78913922004272e-18,4.74876120657613e-17,7.422313247694e-17,5.19866869962408e-18,4.72006794930523e-17,0.261096584450991,0,1.18202669311637e-17,0.308048564599044,5.64756787984532e-20,2.61935738971895e-17,1.0028338083605e-17,1.1525572765527e-17,2.95623288001305e-17,3.92487864954972e-15,0.133855967399051,1.27133460607453e-13,7.17093619677649e-14,7.63576069923477e-19,3.45809699701497e-13,8.22851281001339e-11,0,0
1241,432,9.95012932088038e-09,5.161083653828e-13,4.26761567355864e-16,1.4455909451062e-15,0.0201039794481735,5.64607496062495e-17,4.84785068624405e-18,1.09677984502612e-15,1.16829878406513e-16,1.42034734239468e-16,1.61908054273401e-14,3.88615744303868e-17,9.5580442289263e-12,3.12158967724506e-18,6.06218814242278e-17,1.10130226982976e-16,5.04287811249187e-18,7.1111580865887e-17,0.632660393921246,0,1.44045637448353e-17,0.347235583686223,1.10918314433839e-17,3.33037036829959e-17,2.06088955075319e-18,2.04235334979256e-17,3.38055711443409e-17,1.20818596805849e-15,1.01743037333246e-08,2.16309142478647e-08,1.03142399116162e-16,7.28819687707293e-19,1.67656507428579e-11,1.16214936482126e-09,0,0
1242,432,5.84137045157625e-05,3.13642310781945e-12,1.33802020510711e-15,2.87028291327647e-15,0.0411071149722301,1.00813894240273e-16,1.62064408237779e-17,5.13744788406967e-15,3.20956937615142e-16,7.18961888875443e-16,4.69486456566066e-16,9.89629032078788e-17,1.64304686118969e-07,9.87080991598582e-18,1.22968252267706e-16,3.26369915349708e-16,1.72490334984958e-17,2.38499488484706e-16,2.65463840538746e-15,0,3.82820023815252e-17,0.430002727220366,2.40979168427595e-17,9.32415752172723e-17,1.34059759346703e-17,1.34455903062452e-16,6.06593209726083e-17,1.48039968358869e-14,0.16165397505074,0.367177603463375,2.60205811951326e-14,2.44534521424708e-18,9.80129534376095e-10,3.00764798998213e-10,0,0
1243,432,7.63213533349158e-09,2.30966572568689e-12,2.4215591894491e-15,6.95375945164751e-15,0.152548338569787,2.37742616236427e-16,2.02000639421633e-17,5.03309994780739e-15,5.01319479995317e-16,9.08186487323367e-16,1.9082941184321e-14,1.90367249938637e-16,2.27321982029998e-11,4.2587035822735e-19,3.0427232729148e-16,4.38231253099256e-16,2.20810711949911e-17,4.0316067833473e-16,0.0106262649049452,0,6.62261783443081e-17,0.836822619577131,2.57611740977055e-17,1.45225320416817e-16,8.28047483213389e-18,2.8006999539252e-16,7.77804652440852e-17,1.08302534276744e-14,9.8457574103322e-11,1.93149332671473e-06,1.40852198158134e-14,2.08705900928336e-17,8.37693990981935e-07,5.12222438227381e-12,0,0
1244,432,4.21243935886981e-08,3.54989437452136e-13,4.8424308377927e-16,1.21103884826448e-15,0.040732496301014,4.20792449955845e-17,5.57960350069986e-18,1.01170339598892e-15,1.16249944038372e-16,2.63808891958896e-16,1.54559606365123e-14,4.21275883844871e-17,2.21856155892946e-13,1.15975485447848e-18,8.50879605199939e-17,1.22604067367854e-16,5.17471808230256e-18,1.09502107712731e-16,0.605627425057325,0,1.43845670068991e-17,0.347300456816288,6.00122337822018e-18,3.80695578381515e-17,1.75114014418871e-18,1.70662429049455e-17,1.88325358816285e-17,2.03156176191729e-14,6.46379514878447e-06,2.81362484122098e-08,1.81914686789958e-06,2.25007428359171e-17,0.00633126862188439,2.13742408600246e-13,0,0
1245,432,1.75021727382542e-08,2.16778729964031e-12,6.85995633214189e-16,1.69652856292555e-15,0.00271422921008039,6.54717032385587e-17,7.71505768166607e-18,1.49735875555015e-15,1.39729466902435e-16,6.09276102635721e-16,7.20494512433998e-15,4.4924879875523e-17,2.56714327332938e-07,5.52508343284715e-18,8.01813905001332e-17,1.46827629593248e-16,4.83013751535047e-18,9.35788805380221e-17,0.250346706616063,0,1.65812281249581e-17,0.512595153509819,1.18094801719997e-17,4.79403716057607e-17,1.43955773574511e-18,2.46746519372155e-17,1.27958629262545e-17,1.63476732850835e-12,0.231146374117056,1.16032324126965e-15,0.0031972621980477,7.67755094379812e-19,2.78190671393871e-13,1.2833984728568e-10,0,0
1246,432,2.53066327561353e-05,5.10364783972802e-12,8.67297757803038e-16,2.68161320304982e-15,0.112708335483583,9.06463988503183e-17,1.25998381570517e-17,1.70113768861343e-15,2.25027057468447e-16,5.06247412377289e-16,1.01086061750636e-14,9.00049146553768e-17,0.0011523395607416,7.39357306655249e-18,1.78284681629406e-16,2.37408826747727e-16,1.25438667513472e-17,2.12786709395298e-16,0.394867487849027,0,2.92727296571704e-17,0.393257476357001,2.51228354780885e-18,6.63963858971761e-17,2.30650575740535e-18,1.00797039010797e-16,3.19871618163474e-17,1.05510972932437e-14,3.0087295762677e-08,0.000300812598855693,0.0861865442545266,1.91537390265426e-18,0.0115016671701641,9.17042280336517e-13,0,0
1247,432,1.25880237720762e-05,4.3239498305759e-12,5.59474428862351e-16,1.30793566896115e-15,0.0186895586833665,5.02485334219264e-17,5.61748805060859e-18,2.05552990540051e-15,1.14522130874102e-16,1.55405979305949e-16,1.31063704460467e-14,4.51096999505822e-17,0.0959940551920949,1.00153861405025e-18,8.78091714995094e-17,1.15193991137728e-16,4.12813872685067e-18,1.15132067160077e-16,0.511970428570655,0,1.57518419789871e-17,0.244410035141594,6.5027497171379e-18,3.69134982712299e-17,2.35943282786825e-18,4.56069563637914e-16,2.46581460191514e-17,8.98764317228524e-16,0.088848639606441,0.0400746788431662,5.82916017301611e-18,2.25144351664996e-18,1.58976337937501e-08,3.69336985465026e-11,0,0
1248,432,2.11669749705881e-07,1.00744304212249e-12,2.83715744983404e-16,7.21248682007164e-16,0.0119023739653887,3.16729074357806e-17,2.79167957731435e-18,1.1140338991936e-15,6.9740547641097e-17,1.63462468940205e-16,1.25770530059271e-14,2.37889406170597e-17,1.72826240354696e-06,6.52604142983944e-18,4.35540014291502e-17,7.51527541630072e-17,3.51784180175697e-18,5.73449907534475e-17,0.49490356083067,0,8.21124611168569e-18,0.220929809964359,1.94513533996186e-18,1.99231268653279e-17,4.3455110975307e-18,6.73568875222315e-16,2.80760218923335e-17,2.12567076494324e-14,5.81329483697807e-08,0.272262257055578,1.54785232669178e-11,5.80278709947992e-19,7.44496633139339e-11,2.79303547308996e-11,0,0
1249,432,1.08420472920908e-09,3.00040714832405e-12,5.26956333075104e-16,1.42048818032876e-15,0.0227647235999744,7.48470266697181e-17,6.06437550418642e-18,6.89850640139135e-16,1.33452028069870e-16,1.84385866456434e-16,1.48363244031924e-14,4.92026368228687e-17,2.19974907096772e-05,2.43198057558605e-18,7.67656212806232e-17,1.39111827220302e-16,4.86575282147442e-18,8.47688345461548e-17,0.579700699186976,0,1.70382190790038e-17,0.396954074930134,2.56320761208138e-18,3.29264704068698e-17,2.31718945645033e-18,9.5145911898301e-17,6.56524272259107e-18,7.87696447319766e-17,6.563294504498e-10,9.1445139798381e-06,0.000549358529927209,1.44651809957619e-18,2.05085543633765e-15,4.74409718867838e-12,0,0
1250,432,6.7163832974166e-06,4.44885988386933e-12,1.31535703525839e-15,3.18804712318428e-15,0.0473592089636983,1.63909620388362e-16,1.72816928537206e-17,3.83632051298757e-15,3.01132827991726e-16,6.02619872308708e-16,1.73862022288245e-15,1.38511921981289e-16,3.78398779719635e-05,1.6078570229932e-17,1.81541135768697e-16,3.03250861781172e-16,1.3766743954248e-17,2.06821961461863e-16,1.0477887556997e-10,0,3.78587635199076e-17,0.951810942198241,3.57392568770441e-18,1.0079992855453e-16,2.83836860326397e-18,6.06208433853347e-16,6.70278681634818e-17,4.08053552270473e-14,0.000329914978660831,0.000455367900542086,9.56494291452416e-09,2.0065781265009e-18,7.90188460455172e-12,1.54617263486837e-11,0,0
1251,432,4.73104292100638e-07,9.78467552476904e-13,9.79258062839473e-16,2.08825084140829e-15,0.00623407654566486,8.97029742573858e-17,7.51324942965631e-18,2.63174410819668e-15,1.83286764994211e-16,3.18054992442488e-16,1.32041649518004e-15,7.54671457481643e-17,1.44310240590992e-07,1.32204490399266e-17,1.20032252050326e-16,1.92877030819679e-16,8.8604146190153e-18,1.58938128428659e-16,6.42066724066343e-10,0,2.54174652872114e-17,0.637018087728993,2.59538811255843e-19,6.24439246520804e-17,4.36131860057002e-18,1.22816288254159e-15,1.16634020860397e-16,3.96445654272356e-16,0.0355884645286874,0.00135915580299032,0.319799597281164,3.50420148138807e-18,5.4854897203585e-11,5.77668968419771e-14,0,0
1252,432,6.4741781812009e-08,5.51251357809178e-12,1.10820039226012e-15,1.31668735781471e-15,0.0162868376740596,9.40024541478464e-17,1.11587495073523e-17,2.03140037985812e-15,2.20211480796057e-16,3.14012583831362e-16,1.5019922562821e-14,7.98897626362692e-17,0.0792748026037505,4.65702808394562e-18,1.27012765987118e-16,2.17970697492064e-16,1.02809646541376e-17,1.82992680633848e-16,0.586715737074942,0,2.75760786114958e-17,0.233754461382932,1.10259439136986e-18,7.67138878464187e-17,1.95540477536229e-18,6.06465809570783e-16,3.13167869758568e-17,5.46788067242888e-16,0.0420830221704915,0.0411190884217751,0.000765985923813472,8.95243841448913e-19,2.78547238522477e-13,6.41609598315964e-13,0,0
1253,432,5.78306431008389e-09,9.3824428863315e-13,3.5523506235397e-16,1.04691399969199e-15,0.0485470039495454,3.88412331624433e-17,3.67222218964167e-18,6.67938772869482e-16,8.13758664032618e-17,1.68152902573489e-16,3.00551637906171e-15,2.89494236288195e-17,6.09854972922319e-09,6.45890899240428e-19,5.77625321047793e-17,7.37893691998315e-17,2.45707787510419e-18,5.71827224769085e-17,0.000561553598041134,0,1.00892606596884e-17,0.808382980373917,1.21340951381339e-18,2.91323076036999e-17,4.67687687472741e-18,9.75586839345384e-16,1.52721333240277e-17,2.67021214852351e-15,5.22547020319071e-11,0.142508447398153,2.60307154080283e-16,1.51253199800778e-18,2.74539336584115e-09,1.33801445939885e-13,0,0
1254,432,5.63458446890503e-07,2.8320154223299e-12,6.01626553036495e-16,1.05001374558631e-15,0.0335697459864919,6.19536901940652e-17,4.98419564939904e-18,2.48155953674251e-16,1.31030185860139e-16,2.0459804737272e-16,1.52622787018742e-14,5.44511277296535e-17,0.00380507193004677,2.7577571736758e-18,7.50307619414205e-17,1.35303135945354e-16,4.54523159876986e-18,1.00534479340481e-16,0.60744533507774,0,1.67960635725776e-17,0.25834627549144,6.60625402761132e-18,3.65466826690779e-17,2.2710692548984e-18,4.16839020415123e-16,1.39181514425722e-17,1.47861801470318e-15,5.99675261109422e-13,0.0968308576985854,2.1503283903435e-06,4.67118505412593e-19,2.38184515658452e-11,1.58785424069698e-12,0,0
1255,432,5.2974503912412e-06,4.22810942201269e-13,1.86689516063188e-15,4.77420086663136e-15,0.0766268163101691,2.16168094703961e-16,2.2112562459903e-17,7.25522116167814e-15,4.64840973487975e-16,8.30968078987754e-16,8.271074702748e-15,1.56391930690463e-16,8.96842014264524e-17,6.14015266181999e-18,2.58299000468602e-16,4.29825507990127e-16,1.70734902961713e-17,2.68302324444029e-16,0.322917505832021,0,5.7309367461589e-17,0.599890282263639,7.97090872694495e-18,1.46408995318015e-16,4.42728290413795e-18,2.59643836717686e-17,8.52505498183523e-17,6.69812996636637e-15,2.15292925276768e-08,2.09017593947688e-10,0.000559291256892664,1.18734651492855e-17,7.85137813213011e-07,1.03087912220499e-11,0,0
1256,432,1.62469585789218e-09,6.69296266846052e-13,3.56891698109199e-16,9.39736317938835e-16,0.044062195439743,5.10338923377175e-17,7.29773020476419e-18,7.19753888135519e-16,9.41359435359895e-17,1.50474545295874e-16,8.74776892984987e-15,3.48289294205204e-17,2.16992502077509e-10,4.48954027043376e-18,4.16627176431267e-17,8.97255330882923e-17,4.37948599283034e-18,7.37631011204763e-17,0.468672504991711,0,1.24058366435045e-17,0.487265185490544,5.25468527676459e-19,3.00464412268813e-17,7.88272639610599e-18,3.30752669610631e-17,9.3217276906347e-18,7.05031071034617e-16,1.25619772008443e-09,1.53436902134877e-08,1.00156416094212e-12,4.20487081136707e-18,9.54516515812312e-08,1.83091366268676e-10,0,0
1257,432,1.7546169721968e-08,4.52742564252678e-12,7.84932612187284e-16,1.57537398694916e-15,0.0459015330303259,9.55450556660127e-17,5.48795358200765e-18,1.94512319163373e-15,1.64184689017286e-16,3.6918280384467e-16,1.32948131398276e-14,6.02182151058779e-17,0.000891336547581129,2.92205849639417e-18,1.16598174439989e-16,1.4314372145675e-16,8.74693815213173e-18,1.02136467932556e-16,0.546499561347541,0,2.11483583243287e-17,0.37106009983358,1.44802003886273e-17,4.69130591808433e-17,5.43622912000626e-18,1.30458050288054e-16,1.35841920120338e-17,2.79794675360091e-15,0.000629284334020184,1.32018389086739e-11,3.52217821406719e-10,4.29077326845429e-18,0.0350181669844421,6.37168543503182e-12,0,0
1258,432,1.88902795541127e-07,3.79386469806308e-12,5.13929478253801e-16,1.39362427967903e-15,0.0915465081621376,6.38513362494798e-17,6.77233137612186e-18,1.67538275810619e-15,1.27747300470488e-16,1.79356854582009e-16,9.74489051017337e-15,4.54157727495545e-17,0.0849883696670724,1.60233634794482e-18,9.18950138537091e-17,1.27401724933897e-16,6.82739097657231e-18,7.4095207775411e-17,0.380659792787754,0,1.64618106295416e-17,0.295462466373671,1.98419594198379e-17,3.53297539794783e-17,9.31045572171024e-18,4.96660794342963e-16,2.64044243461422e-17,6.99734270084123e-16,0.0719829384797938,0.000826625770114035,0.054601695768471,4.3161463121092e-18,0.0199314140830434,1.33814467723792e-12,0,0
1259,432,8.70208311004982e-08,6.86684599634186e-13,5.61002460579633e-16,1.52127116014055e-15,0.0203606811464926,7.13125132707074e-17,6.37702584166115e-18,1.22533878381569e-15,1.3543983135766e-16,3.41539628388651e-16,1.15264415824584e-14,4.46744146563363e-17,4.20102712192396e-11,2.86099430718387e-18,9.92762476366226e-17,1.09284980545808e-16,4.91849447131771e-18,8.1972346950774e-17,0.45898115534549,0,1.622643091506e-17,0.336619133170461,4.19774162324774e-18,4.1622681065881e-17,3.78180529223951e-18,2.62232904745356e-16,2.19997751305437e-17,2.75148369101187e-14,0.183972875300964,6.60679696858166e-05,1.29792294473492e-14,5.09612428327941e-19,4.83451609777128e-14,3.27405379988534e-12,0,0
1260,432,1.23302309881576e-05,7.971923689869e-12,8.00722721245668e-16,2.0534769579077e-15,0.102556525688482,7.19852802966634e-17,1.06732658266144e-17,3.53704935605835e-15,2.07305899605701e-16,4.03651845752575e-16,2.84933961935035e-16,6.34577147143778e-17,0.189889480037758,4.22559698124144e-18,1.29310307133197e-16,2.00802703382704e-16,1.12844207344883e-17,1.63299365985768e-16,3.43829904366883e-15,0,2.45020876578451e-17,0.325998691233026,8.75913816966285e-19,6.08930706067066e-17,3.21219444860476e-18,5.93770069351179e-16,1.52407364956498e-17,4.09918156747049e-15,3.24266826506138e-09,0.381541197703001,1.75483584902508e-06,2.91369928175134e-18,1.63452628769925e-08,6.74977026362479e-10,0,0
1261,432,0.000142200770692391,3.00741562803859e-12,4.90457643648113e-16,1.40192592666849e-15,0.0181270415150177,6.34264544008708e-17,5.21387779010497e-18,3.23941732273732e-15,1.51819895160244e-16,2.20823484741404e-16,1.18620187206045e-14,4.12730497793277e-17,1.5746939468248e-05,3.784169603915e-18,6.86221339238828e-17,1.21975593405742e-16,5.83428681426164e-18,7.05370352756987e-17,0.637037467868897,0,1.5597918389683e-17,0.344677538469573,3.23366487152467e-19,4.20168858444371e-17,1.23333421644204e-18,3.4219131551044e-17,1.22758563359071e-17,7.0268588588403e-16,4.42675607836671e-09,4.00345313002293e-12,2.09650272282345e-14,2.80220853195616e-19,8.34969645025949e-16,2.54417332862125e-12,0,0
1262,432,1.16968280959094e-05,6.78696991520411e-13,9.65343652910194e-16,2.03137006204407e-15,0.0120235323943863,1.1959145044746e-16,7.80406530051859e-18,3.46595214210662e-15,2.6630509290832e-16,5.51887895600746e-16,1.06949595878041e-14,8.82477726710512e-17,1.78370383138565e-13,1.12130755408111e-18,1.33728562973279e-16,2.04219874171215e-16,1.2651289051807e-17,1.28607792788687e-16,0.424539792191542,0,3.18467351244012e-17,0.288737332226114,6.45546014219219e-18,6.93867456610179e-17,4.43494475825116e-18,1.68952156291314e-15,5.35631869389063e-17,2.60333981404149e-14,0.0207578974443317,0.250422885628544,2.72024937771202e-17,1.70213655741093e-17,0.00350686328536565,7.17072534597882e-13,0,0
1263,432,1.65992032571047e-06,7.06679296776213e-12,1.34569860617038e-15,4.40474391666533e-15,0.226196174176125,1.64240807637456e-16,2.1129897821921e-17,4.47964228374658e-15,3.66574781861473e-16,5.23195638975841e-16,7.65346138462012e-16,1.26082967100655e-16,2.46951633327819e-05,1.327185403728e-17,1.8547387069971e-16,3.70815139577336e-16,1.65742164012733e-17,1.99102683052232e-16,1.32414438811797e-13,0,4.44224077361837e-17,0.751408527396628,7.76897013988617e-18,1.0972179560825e-16,7.13138086244453e-18,1.67461230466218e-15,3.21239243286371e-18,2.51742004443404e-16,0.000522394103425201,0.0218463443579539,3.97142812572461e-11,2.76066250742221e-17,2.04834734354667e-07,5.46380966266084e-13,0,0
1264,432,5.04736942141956e-05,7.32995310318839e-12,3.00676172286157e-15,5.7531027231822e-15,0.011574934503493,3.10930137030908e-16,4.49319954779783e-17,7.17320085864818e-15,6.86621636315124e-16,1.00338057603039e-15,9.78010352580961e-15,2.54183633298311e-16,0.000887449047900661,1.03603136787817e-17,4.5190627408744e-16,7.00480664571836e-16,2.68616867935665e-17,3.54939519287919e-16,0.309490522924459,0,8.84232429099096e-17,0.323698153318297,2.17783891083668e-17,1.82596215968718e-16,3.12376324339577e-18,2.6395586046491e-15,1.4902393491205e-16,3.46510392160439e-14,0.0352028762173699,0.298313133231346,0.0125509827960865,1.96091046489398e-16,0.00823147425451273,4.92457863591917e-12,0,0
1265,432,9.17125040951843e-08,3.52644703929309e-13,2.50613450651478e-16,6.74106177056865e-16,0.0436942499085117,2.84377883724314e-17,9.03284928208088e-19,9.00409294388294e-16,6.24615428596899e-17,1.13749219612271e-16,1.4899563719776e-14,2.00404782578842e-17,1.05395833172771e-11,2.42622325688198e-18,3.67556547443906e-17,6.4972490957864e-17,1.2344618884335e-18,4.60588680384442e-17,0.598017432654638,0,7.01024766823493e-18,0.333532857613632,6.56874284621013e-18,1.75834101149022e-17,3.34340384570775e-18,9.71704018455021e-19,1.69736669215256e-17,1.46997026134985e-15,0.00071172910013619,7.02861336337889e-15,2.62015593050336e-11,4.15499265651923e-19,0.0240436389688475,4.61153529609853e-12,0,0
1266,432,0.000194579749440409,5.37489577465889e-13,9.68069346676496e-16,2.3266967594441e-15,0.014092792394344,1.02492766429631e-16,9.60215419232735e-18,1.3508541996136e-15,1.93860916290665e-16,3.11667169746065e-16,5.1384781182253e-16,8.31938917664108e-17,4.830517220057e-14,2.71689074729317e-18,1.16061080642549e-16,2.14040575501435e-16,1.04284897883818e-17,1.11448853704253e-16,7.97214217972833e-14,0,2.74071820470161e-17,0.517485122787593,1.45723199387697e-17,6.65631561259792e-17,5.79215242872336e-18,1.63673878879091e-15,2.48942423890482e-17,1.68496631199618e-15,0.322928835107106,0.144463885784633,1.27317409324109e-07,1.43026322925272e-17,0.000834656802970532,5.58291121532399e-11,0,0
1267,432,0.000223914792228831,5.94088032142307e-12,1.53439354507346e-15,3.50991870183852e-15,0.105954539775238,1.90323177732692e-16,2.10580196585498e-17,1.00812804413856e-14,3.84772931058738e-16,5.15392252211891e-16,2.54724137531262e-15,1.6588153042877e-16,0.000103591727641833,2.29535937921244e-17,2.56493348669482e-16,4.62486114491195e-16,2.02531834639221e-17,2.40950731355977e-16,1.65716493447483e-09,0,5.11875767169003e-17,0.893603501457935,1.16967375653391e-17,1.27195144263715e-16,7.01936490999155e-18,8.51902517017646e-16,6.57641444742276e-17,2.65529866548751e-16,2.71866417764176e-13,6.20753877124794e-06,2.5433284551738e-11,1.83187023600171e-17,0.000108034015373716,2.09003978588371e-07,0,0
1268,432,4.25304101765046e-08,8.32778330247052e-12,1.33937599824668e-15,1.78213201954615e-15,0.00818046481768508,1.8034630938051e-16,1.57802296670568e-17,1.79766055691083e-15,2.76401239513535e-16,5.61554521931961e-16,1.52552776821302e-14,1.16236504532486e-16,0.0128507840796919,2.49586918054099e-17,1.45172793314696e-16,3.56791756449774e-16,5.83708166705545e-18,2.4298801043863e-16,0.597327133761126,0,3.99739071593437e-17,0.381637889501058,2.25395558072567e-17,7.81503390681282e-17,3.19472922748993e-18,1.14131169915939e-16,3.82416945167339e-17,1.33980809309553e-15,2.11224105453272e-10,1.78406330793386e-06,6.2431022246999e-10,6.78944153818624e-18,1.90040223369166e-06,6.0075605490137e-13,0,0
1269,432,1.13687022173012e-07,8.96203394739667e-13,3.53948810770024e-16,1.13063962743022e-15,0.00562482185544063,3.61016032155737e-17,3.58297396275634e-18,1.0743110266703e-15,8.19150512615364e-17,1.07770881676132e-16,1.38612718853189e-14,3.29394818092057e-17,1.37236063588609e-09,4.42603181520377e-18,4.02809469921143e-17,8.46097115551698e-17,5.14702365564675e-18,6.1066040548453e-17,0.541457872626958,0,1.08946005476539e-17,0.452915198658825,9.6325244646963e-18,2.81747108048788e-17,1.19015367305937e-18,1.11281318690482e-16,7.1067964983765e-18,2.99556719326956e-16,1.98815843865087e-06,8.07547175444565e-10,2.03346692876747e-10,5.57582567956e-18,2.62913737046918e-09,1.04962189832058e-14,0,0
1270,432,5.80409682131192e-07,4.49812355783215e-13,1.22878666218049e-15,3.45922949729217e-15,0.00817251636732783,1.45716054424507e-16,1.30858350773208e-17,5.07457314076622e-15,3.24874779404628e-16,9.1220556088332e-16,5.55130639694276e-16,1.2608339058373e-16,8.9074883549032e-16,7.8557511573675e-19,2.01875682737961e-16,2.92336292436629e-16,1.66156416248658e-17,2.39345794889293e-16,3.15685074154191e-15,0,3.85994001757529e-17,0.714114023427009,1.24767871811942e-17,9.51723090327569e-17,4.51106028910516e-18,1.13566146318444e-16,6.06663098960386e-17,6.05784990971763e-14,0.0104286619479214,2.19873437933621e-08,0.267284195855249,4.26891511454109e-18,2.24157352489165e-12,2.69778185728879e-12,0,0
1271,432,7.17712034146498e-06,1.48739719955322e-12,7.34065940742732e-16,2.17879493432781e-15,0.0553024310945334,7.40695721835444e-17,9.17872499760823e-18,3.07567345849833e-15,1.79197289308349e-16,3.58860336991054e-16,9.00378182261416e-15,6.36308370109272e-17,4.2792359883899e-09,1.27343026255257e-18,1.24566387372616e-16,1.69635251211498e-16,5.87222000941773e-18,1.11141056840019e-16,0.0489132616887759,0,2.20015510940502e-17,0.89565734349122,7.2129103720631e-18,5.48282393601369e-17,3.5966046627541e-18,1.42747469571312e-16,2.9840781852344e-17,1.98476807964887e-14,3.47961362694972e-10,1.50002029568589e-07,1.34866561207894e-12,6.49619796385685e-18,0.000119630316411933,1.65661854800306e-09,0,0
1272,432,5.96518537178826e-07,4.91389934635089e-12,6.79740623655982e-16,1.2626072486614e-15,0.0218584042766516,5.61626488950824e-17,6.65829909105273e-18,1.52570712253044e-15,1.44405537509613e-16,5.44342238351747e-16,1.56021196931449e-14,5.35820044915516e-17,0.00151636048127222,7.9243247189704e-19,9.86243587735894e-17,1.41285782483233e-16,7.95622922504982e-18,1.10562932738907e-16,0.611679688536788,0,1.81631163885325e-17,0.36429578323055,2.01843357317676e-18,4.57163985031956e-17,6.13807902412358e-18,3.64148934740427e-16,6.3915672802771e-18,6.14800162752127e-13,0.00064514568367057,3.92848751009093e-06,9.11570249335767e-08,5.14913531663779e-18,1.6224220401467e-09,2.44234840830703e-14,0,0
1273,432,2.81923733543405e-06,7.13539044216415e-12,9.99917549192953e-16,2.2191790401781e-15,0.0112037510371443,1.04011401027936e-16,1.61311389785086e-17,2.27263274027451e-15,2.28918849308431e-16,2.70955617051513e-16,1.3757509175556e-14,7.9971520118454e-17,0.165773083655397,8.47116193517971e-18,1.7392685593231e-16,2.59298813002181e-16,1.02729070751999e-17,1.60785794087615e-16,0.546376396845215,0,3.16635728933049e-17,0.276513142243531,3.0100309147988e-17,7.32084857245309e-17,2.60512629083302e-17,2.24898494104714e-16,4.74132888939409e-17,2.81151200423338e-15,7.19601497931996e-10,9.94856205797758e-09,5.42594282011788e-07,6.81508707774557e-18,0.000130253656703953,5.50685659041535e-11,0,0
